"num";"date";"year";"title";"url";"tag";"speaker";"content"
"3022";"26 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі Я.Шэстакова з Паслом Кубы";"https://www.mfa.gov.by/be/press/news_mfa/d567bcc5edbce126.html";"";"";""
"3023";"25 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з намеснікам Генеральнага сакратара ААН па палітычных пытаннях";"https://www.mfa.gov.by/be/press/news_mfa/c554830ffcf29224.html";"";"";""
"3024";"25 верасня 2018";"2018";"Аб першым пасяджэнні Навукова-кансультатыўнага савета па міжнародным праве пры МЗС Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/e8859adc7b609e17.html";"";"";""
"3025";"25 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Босніі і Герцагавіны";"https://www.mfa.gov.by/be/press/news_mfa/b88e2f7ed28f954b.html";"";"";""
"3026";"25 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Іарданіі";"https://www.mfa.gov.by/be/press/news_mfa/fe947b9028510399.html";"";"";""
"3027";"25 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Партугаліі";"https://www.mfa.gov.by/be/press/news_mfa/d78a201116178d0d.html";"";"";""
"3028";"24 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі Я.Шэстакова з Паслом Панамы";"https://www.mfa.gov.by/be/press/news_mfa/cb0c6a159624c394.html";"";"";""
"3029";"24 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі Я.Шэстакова з Паслом Мексікі";"https://www.mfa.gov.by/be/press/news_mfa/aac504def109426f.html";"";"";""
"3030";"20 верасня 2018";"2018";"Аб пасяджэнні Кансультатыўнага савета пры МЗС Беларусі па справах беларусаў замежжа";"https://www.mfa.gov.by/be/press/news_mfa/d275df7711e89639.html";"";"";""
"3031";"20 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Саудаўскай Аравіі";"https://www.mfa.gov.by/be/press/news_mfa/b750ad6f26f5e54b.html";"";"";""
"3032";"20 верасня 2018";"2018";"Заява Міністэрства замежных спраў Рэспублікі Беларусь у сувязі з правядзеннем міжкарэйскага саміту";"https://www.mfa.gov.by/be/press/news_mfa/e5f1aaf48ed8fb8f.html";"";"";""
"3033";"19 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Буркіна-Фасо";"https://www.mfa.gov.by/be/press/news_mfa/f7e06c162cf7fc27.html";"";"";""
"3034";"18 верасня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з намеснікам Міністра замежных спраў Кубы";"https://www.mfa.gov.by/be/press/news_mfa/da1e27099047b897.html";"";"";""
"3035";"17 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з парламенцкай дэлегацыяй Інданэзіі";"https://www.mfa.gov.by/be/press/news_mfa/e2b2fac237218e99.html";"";"";""
"3036";"17 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з намеснікам Міністра замежных спраў Кубы";"https://www.mfa.gov.by/be/press/news_mfa/ec625bfd4857e7bf.html";"";"";""
"3037";"17 верасня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Страчко з Міністрам сельскай гаспадаркі, харчовай прамысловасці і меліярацыі Кыргызстана";"https://www.mfa.gov.by/be/press/news_mfa/b50cea03a43099a7.html";"";"";""
"3038";"14 верасня 2018";"2018";"Аб падпісанні пратакола аб завяршэнні перагавораў з Аргенцінай у рамках далучэння Беларусі да СГА";"https://www.mfa.gov.by/be/press/news_mfa/ecc41f0088f8f34f.html";"";"";""
"3039";"14 верасня 2018";"2018";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Краўчанкі ў Польшчу";"https://www.mfa.gov.by/be/press/news_mfa/f87e9783fac26831.html";"";"";""
"3040";"13 верасня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Грынкевiча з Дзяржаўным сакратаром Мiнiстэрства транспарту Румыніі";"https://www.mfa.gov.by/be/press/news_mfa/d7cc031c53286727.html";"";"";""
"3041";"12 верасня 2018";"2018";"Аб удзеле дэлегацыі Беларусі ў 39-й сесіі Савета ААН па правах чалавека";"https://www.mfa.gov.by/be/press/news_mfa/cf809bd80739f231.html";"";"";""
"3042";"12 верасня 2018";"2018";"Аб кансультацыях паміж МЗС Беларусі і Расіі па пытаннях адносін з ЗША і Канадай";"https://www.mfa.gov.by/be/press/news_mfa/ba9cc90825569bba.html";"";"";""
"3043";"11 верасня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Расіі";"https://www.mfa.gov.by/be/press/news_mfa/c4218e85839844f1.html";"";"";""
"3044";"10 верасня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з французскім публіцыстам";"https://www.mfa.gov.by/be/press/news_mfa/e1e5ae22f66a090a.html";"";"";""
"3045";"07 верасня 2018";"2018";"Пастаянны прадстаўнік Беларусі ў АБСЕ А.Купчына прыняла ўдзел у заключнай сустрэчы 26-га Эканоміка-экалагічнага форуму АБСЕ";"https://www.mfa.gov.by/be/press/news_mfa/fe1af2aec3cb0769.html";"";"";""
"3046";"06 верасня 2018";"2018";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Дапкюнаса ў Рэспубліку Карэя";"https://www.mfa.gov.by/be/press/news_mfa/e1643d458888e0db.html";"";"";""
"3047";"05 верасня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Грынкевiча з Дзяржаўным сакратаром МЗС Румыніі";"https://www.mfa.gov.by/be/press/news_mfa/dd618a0f4056d94f.html";"";"";""
"3048";"05 верасня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом В'етнама";"https://www.mfa.gov.by/be/press/news_mfa/eb5c5f12250331d5.html";"";"";""
"3049";"05 верасня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Венгрыі";"https://www.mfa.gov.by/be/press/news_mfa/f98b174194ebf13d.html";"";"";""
"3050";"05 верасня 2018";"2018";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Краўчанкі ў ФРГ";"https://www.mfa.gov.by/be/press/news_mfa/c1bc6e6fad89f794.html";"";"";""
"3051";"05 верасня 2018";"2018";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Дапкюнаса ў Рэспубліку Карэя";"https://www.mfa.gov.by/be/press/news_mfa/d066789a19f3cf13.html";"";"";""
"3052";"03 верасня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Паферава з Міністрам жылля і жылога асяроддзя Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/ba31a1c797326ab6.html";"";"";""
"3053";"31 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Кітая";"https://www.mfa.gov.by/be/press/news_mfa/b8a843c1b2492689.html";"";"";""
"3054";"30 жніўня 2018";"2018";"Аб беларуска-бангладэшскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/eb440a3c490c3f9b.html";"";"";""
"3055";"30 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з дэпутатамі Парламента Фінляндыі";"https://www.mfa.gov.by/be/press/news_mfa/c9c37441fe161e95.html";"";"";""
"3056";"30 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларусі В.Качанава з Міністрам замежных спраў Эстоніі";"https://www.mfa.gov.by/be/press/news_mfa/c20295f5bdda7dd2.html";"";"";""
"3057";"29 жніўня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Расіі";"https://www.mfa.gov.by/be/press/news_mfa/ad7b0682431115c8.html";"";"";""
"3058";"29 жніўня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Часовым павераным у справах ЗША ў Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/c4c7ae0af9702f3e.html";"";"";""
"3059";"29 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Паферава з намеснікам Міністра замежных спраў Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/d5ec651fe7b53a5b.html";"";"";""
"3060";"29 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Грынкевiча з Дзяржаўным сакратаром Міністэрства турызму Румыніі";"https://www.mfa.gov.by/be/press/news_mfa/e9328a258a9be840.html";"";"";""
"3061";"28 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса ў г.Шанхае";"https://www.mfa.gov.by/be/press/news_mfa/ff388b934cc91b81.html";"";"";""
"3062";"27 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі c Еўрапейскім камісарам В.Андрукайцісам";"https://www.mfa.gov.by/be/press/news_mfa/e967e9a43e265017.html";"";"";""
"3063";"24 жніўня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з дырэктарам Нацыянальнай бібліятэкі Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/aa7639a6872f68c7.html";"";"";""
"3064";"24 жніўня 2018";"2018";"Аб удзеле намесніка Міністра замежных спраў Беларусі А.Дапкюнаса ў пасяджэнні Беларуска-Кітайскай Камісіі па гандлёва-эканамічным супрацоўніцтве";"https://www.mfa.gov.by/be/press/news_mfa/b1889ccfbe5eebe1.html";"";"";""
"3065";"24 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларуси І.Петрышэнкі з Міністрам замежных спраў Расіі";"https://www.mfa.gov.by/be/press/news_mfa/c7dd0af4014ae65b.html";"";"";""
"3066";"23 жніўня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Арменіі";"https://www.mfa.gov.by/be/press/news_mfa/eeb987804ebd396b.html";"";"";""
"3067";"22 жніўня 2018";"2018";"Аб удзеле групы пад кіраўніцтвам намесніка Міністра замежных спраў Беларусі А.Дапкюнаса ў семінарах ў Кітаі";"https://www.mfa.gov.by/be/press/news_mfa/bc10b4f42143378f.html";"";"";""
"3068";"22 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларуси А.Грынкевіча з Міністрам энергетыкі Румыніі";"https://www.mfa.gov.by/be/press/news_mfa/e32e6e119690d1a8.html";"";"";""
"3069";"17 жніўня 2018";"2018";"Аб уручэнні Паслом Беларусі В.Качанавым даверчых грамат Прэзідэнту Эстоніі К.Кальюлайд";"https://www.mfa.gov.by/be/press/news_mfa/b6951b2a076ae92b.html";"";"";""
"3070";"15 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Табанюхава з Намеснікам Старшыні Кабінета Міністраў, Міністрам замежных спраў Туркменістана";"https://www.mfa.gov.by/be/press/news_mfa/a4fa33714234147f.html";"";"";""
"3071";"13 жніўня 2018";"2018";"Аб сустрэчы Пасла Беларусi І.Назарука з Міністрам эканамічнага развіцця і інвестыцый Арменіі";"https://www.mfa.gov.by/be/press/news_mfa/d0cc4e40c52d46ae.html";"";"";""
"3072";"09 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Нiгерыi";"https://www.mfa.gov.by/be/press/news_mfa/ef0a61cc9a3d9ecb.html";"";"";""
"3073";"07 жніўня 2018";"2018";"Аб сустрэчы Першага намесніка Міністра замежных спраў Беларусі А.Еўдачэнкі з У.Шугляй і А.Ялфімавым";"https://www.mfa.gov.by/be/press/news_mfa/c988de548dc1695d.html";"";"";""
"3074";"07 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Палесціны";"https://www.mfa.gov.by/be/press/news_mfa/d53d7465839aa10d.html";"";"";""
"3075";"01 жніўня 2018";"2018";"Аб палітычных кансультацыях паміж міністэрствамі замежных спраў Беларусі і Ганы";"https://www.mfa.gov.by/be/press/news_mfa/bb4946a30f218507.html";"";"";""
"3076";"01 жніўня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з дэлегацыяй федэральнай зямлі Саксонія (ФРГ)";"https://www.mfa.gov.by/be/press/news_mfa/ebfe4db299b0f0cc.html";"";"";""
"3077";"31 ліпеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Пастаянным каардынатарам ААН у Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/b1246d173b6e4291.html";"";"";""
"3078";"31 ліпеня 2018";"2018";"Аб удзеле Пастаяннага прадстаўніка Беларусі В.Рыбакова ў мерапрыемстве, прысвечаным Сусветнаму дню барацьбы з гандлем людзьмі";"https://www.mfa.gov.by/be/press/news_mfa/adafe8585f0de419.html";"";"";""
"3079";"31 ліпеня 2018";"2018";"Аб удзеле Пастаяннага прадстаўніка Беларусі А.Купчыной у мерапрыемстве, прысвечаным Сусветнаму дню барацьбы з гандлем людзьмі";"https://www.mfa.gov.by/be/press/news_mfa/a6368655df473bb9.html";"";"";""
"3080";"30 ліпеня 2018";"2018";"Аб брыфінгу з нагоды Сусветнага дня барацьбы з гандлем людзьмі";"https://www.mfa.gov.by/be/press/news_mfa/f56f7054b4aba9cb.html";"";"";""
"3081";"26 ліпеня 2018";"2018";"Заява МЗС Рэспублікі Беларусь у сувязі з тэрарыстычным актам у Сірыі";"https://www.mfa.gov.by/be/press/news_mfa/ae427f243b330587.html";"";"";""
"3082";"20 ліпеня 2018";"2018";"Аб рабочым візіце Міністра замежных спраў Беларусі У.Макея ў Латвію";"https://www.mfa.gov.by/be/press/news_mfa/d010eb3a58794891.html";"";"";""
"3083";"20 ліпеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Пакістана";"https://www.mfa.gov.by/be/press/news_mfa/ef8970afd5149a8a.html";"";"";""
"3084";"17 ліпеня 2018";"2018";"Аб уступленні ў сілу Пагаднення аб бязвізавым рэжыме паміж Беларуссю і Кітаем";"https://www.mfa.gov.by/be/press/news_mfa/d4216fe6a722ce27.html";"";"";""
"3085";"16 ліпеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з кіраўніком Прадстаўніцтва ЕС у Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/dd5aad5a37449902.html";"";"";""
"3086";"13 ліпеня 2018";"2018";"Аб завяршэнні штогадовага семінара кіраўнікоў дыпламатычных прадстаўніцтваў і консульскіх устаноў Рэспублікі Беларусь";"https://www.mfa.gov.by/be/press/news_mfa/d4742ea2059e3986.html";"";"";""
"3087";"13 ліпеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса з Паслом Кітая";"https://www.mfa.gov.by/be/press/news_mfa/e7a42946a27da5f0.html";"";"";""
"3088";"13 ліпеня 2018";"2018";"Аб сустрэчы Першага намесніка Міністра замежных спраў Беларусі А.Еўдачэнкі з дэлегацыяй федэральнай зямлі Баварыя";"https://www.mfa.gov.by/be/press/news_mfa/e251ed120bf58f3d.html";"";"";""
"3089";"13 ліпеня 2018";"2018";"Аб удзеле Часовага паверанага Беларусі пры ААН І.Вялічка ў пасяджэнні палітычнага форуму па ўстойлівым развіцці";"https://www.mfa.gov.by/be/press/news_mfa/a73bf695a9063d2b.html";"";"";""
"3090";"12 ліпеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Венгрыі";"https://www.mfa.gov.by/be/press/news_mfa/a0bc32677a965ce5.html";"";"";""
"3091";"12 ліпеня 2018";"2018";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Краўчанкі ў ЗША";"https://www.mfa.gov.by/be/press/news_mfa/fb9b0339a1ceeaf7.html";"";"";""
"3092";"11 ліпеня 2018";"2018";"Аб сумесным мерапрыемстве МЗС Беларусі і Пасольства Кітая па падрыхтоўцы да першай Кітайскай міжнароднай выставы імпарту";"https://www.mfa.gov.by/be/press/news_mfa/c63631ae6f25f3c9.html";"";"";""
"3093";"09 ліпеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Дапкюнаса са спецыяльным пасланнікам МЗС Японіі";"https://www.mfa.gov.by/be/press/news_mfa/e84ceda839a70de4.html";"";"";""
"3094";"06 ліпеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Славеніі";"https://www.mfa.gov.by/be/press/news_mfa/f6813f68072e1ad5.html";"";"";""
"3095";"06 ліпеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Часовым павераным у справах ЗША ў Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/b6c273e71320cd01.html";"";"";""
"3096";"06 ліпеня 2018";"2018";"Аб сустрэчы Пасла Беларусі С.Чапурнога з Міністрам замежных спраў Манголіі";"https://www.mfa.gov.by/be/press/news_mfa/c21e4a2b05e2caf3.html";"";"";""
"3097";"05 ліпеня 2018";"2018";"Аб кансультацыях паміж МЗС Беларусі і Босніі і Герцагавіны";"https://www.mfa.gov.by/be/press/news_mfa/c476e2c5e6f4f744.html";"";"";""
"3098";"05 ліпеня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Купчыной з генеральным сакратаром Федэральнага міністэрства па пытаннях Еўропы, інтэграцыі і міжнародных спраў Аўстрыі";"https://www.mfa.gov.by/be/press/news_mfa/fe0ce667a01d9dca.html";"";"";""
"3099";"05 ліпеня 2018";"2018";"Аб сустрэчы Пасла Беларусі І.Палуяна з намеснікам Міністра замежных спраў і міграцыі Эквадора";"https://www.mfa.gov.by/be/press/news_mfa/e8670066860e7a14.html";"";"";""
"3100";"04 ліпеня 2018";"2018";"Аб сустрэчы Пасла Беларусі І.Палуяна з Міністрам вуглевадародаў Эквадора";"https://www.mfa.gov.by/be/press/news_mfa/b9a1b2571af36546.html";"";"";""
"3101";"04 ліпеня 2018";"2018";"Аб удзеле дэлегацыі Беларусі ў канферэнцыі высокага ўзроўню па контртэррарызму ААН";"https://www.mfa.gov.by/be/press/news_mfa/d7f5ace55405a6ce.html";"";"";""
"3102";"01 ліпеня 2018";"2018";"Аб удзеле Міністра замежных спраў Беларусі У.Макея ў фестывалі &laquo;У Беларусі як дома&raquo;";"https://www.mfa.gov.by/be/press/news_mfa/f408051f6659ded6.html";"";"";""
"3103";"29 чэрвеня 2018";"2018";"Аб сустрэчы Пасла Беларусі А.Авер'янава з Міністрам прадпрымальніцтва і тэхналогій Польшчы";"https://www.mfa.gov.by/be/press/news_mfa/a9a9573f18e3755d.html";"";"";""
"3104";"28 чэрвеня 2018";"2018";"Аб сустрэчы Пасла Беларусі І.Петрышэнкі з Паслом Ганы";"https://www.mfa.gov.by/be/press/news_mfa/a5bd1e04c7947bf1.html";"";"";""
"3105";"27 чэрвеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з сустаршынямі Мінскай групы АБСЕ";"https://www.mfa.gov.by/be/press/news_mfa/efd06fcbe97aba0e.html";"";"";""
"3106";"26 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Ірака";"https://www.mfa.gov.by/be/press/news_mfa/d18801c20a5bea55.html";"";"";""
"3107";"26 чэрвеня 2018";"2018";"Аб беларуска-кыргызскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/ad67638b865f1754.html";"";"";""
"3108";"26 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі Я.Шэстакова з Паслом Кубы";"https://www.mfa.gov.by/be/press/news_mfa/c9fba04eb66a7800.html";"";"";""
"3109";"26 чэрвеня 2018";"2018";"Аб удзеле беларускай дэлегацыі ў Штогадовай канферэнцыі АБСЕ па аглядзе праблем у галіне бяспекі";"https://www.mfa.gov.by/be/press/news_mfa/b7408acb76e3e6a2.html";"";"";""
"3110";"25 чэрвеня 2018";"2018";"Аб удзеле Міністра замежных спраў Беларусі У.Макея ў адкрыцці выставы “Спадчына Беларусі”";"https://www.mfa.gov.by/be/press/news_mfa/c214530729c35e2f.html";"";"";""
"3111";"25 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з французскімі парламентарыямі";"https://www.mfa.gov.by/be/press/news_mfa/f351fb0bfe982974.html";"";"";""
"3112";"25 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Замбіі";"https://www.mfa.gov.by/be/press/news_mfa/bbb24d9cabc615f8.html";"";"";""
"3113";"25 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Рэспублікі Кіпр";"https://www.mfa.gov.by/be/press/news_mfa/b871799c55fa8b78.html";"";"";""
"3114";"25 чэрвеня 2018";"2018";"Аб уручэнні Паслом Беларусі В.Калеснікам даверчых грамат Генеральнаму сакратару АСЕАН";"https://www.mfa.gov.by/be/press/news_mfa/ef4ad13aa03be14b.html";"";"";""
"3115";"22 чэрвеня 2018";"2018";"Аб дзесятым раўндзе нефармальных міністэрскіх дыялогаў Усходняга партнёрства";"https://www.mfa.gov.by/be/press/news_mfa/a527abc9170c7825.html";"";"";""
"3116";"22 чэрвеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Пакістана";"https://www.mfa.gov.by/be/press/news_mfa/c8d9c0b9897c5b57.html";"";"";""
"3117";"22 чэрвеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Міністрам замежных спраў Арменіі";"https://www.mfa.gov.by/be/press/news_mfa/e7a31f494c931096.html";"";"";""
"3118";"22 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Непала";"https://www.mfa.gov.by/be/press/news_mfa/f7d39dd706846756.html";"";"";""
"3119";"21 чэрвеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Еўрапейскім камісарам па Еўрапейскай палітыцы суседства і перагаворах аб пашырэнні";"https://www.mfa.gov.by/be/press/news_mfa/d4d1c87f2d83cc20.html";"";"";""
"3120";"21 чэрвеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Міністрам замежных спраў Азербайджана";"https://www.mfa.gov.by/be/press/news_mfa/cccbff4c7f3467dd.html";"";"";""
"3121";"21 чэрвеня 2018";"2018";"Аб правядзенні ў Жэневе мерапрыемства па тэматыцы барацьбы с гандлем людзьмі";"https://www.mfa.gov.by/be/press/news_mfa/d6d4f1012ad98bdd.html";"";"";""
"3122";"20 чэрвеня 2018";"2018";"Аб сустрэчы Пасла Беларусі І.Палуяна са Старшынёй Нацыянальнай Асамблеі Эквадора";"https://www.mfa.gov.by/be/press/news_mfa/ad1ef402ca4e6b5e.html";"";"";""
"3123";"19 чэрвеня 2018";"2018";"Аб сустрэчы Пастаяннага прадстаўніка Беларусі пры ААН В.Рыбакова з выканаўчым дырэктарам ЮНІСЕФ";"https://www.mfa.gov.by/be/press/news_mfa/a7f98046908e60f1.html";"";"";""
"3124";"19 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Міністрам юстыцыі Бразіліі";"https://www.mfa.gov.by/be/press/news_mfa/f86c1191e36fa902.html";"";"";""
"3125";"19 чэрвеня 2018";"2018";"Аб сустрэчы намеснiка Міністра замежных спраў Беларусі А.Краўчанкі з прызначаным Паслом Польшчы";"https://www.mfa.gov.by/be/press/news_mfa/e2e21ac9fef66f80.html";"";"";""
"3126";"18 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з Паслом Славеніі";"https://www.mfa.gov.by/be/press/news_mfa/c4f63ce08ceaab7b.html";"";"";""
"3127";"15 чэрвеня 2018";"2018";"Аб сустрэчы Пасла Беларусi І.Назарука з Міністрам сельскай гаспадаркі Арменіі";"https://www.mfa.gov.by/be/press/news_mfa/f42813ef80943ca2.html";"";"";""
"3128";"15 чэрвеня 2018";"2018";"Аб правядзенні ў брыфінгу ў Вене па барацьбе з гандлем людзьмі";"https://www.mfa.gov.by/be/press/news_mfa/b0a0dfcf17038813.html";"";"";""
"3129";"15 чэрвеня 2018";"2018";"Аб удзеле намесніка Міністра замежных спраў Беларусі А.Краўчанкі ў Форуме па развіцці гандлёва-эканамічнага супрацоўніцтва з Вялікабрытаніяй";"https://www.mfa.gov.by/be/press/news_mfa/cf3ad03710dc431e.html";"";"";""
"3130";"14 чэрвеня 2018";"2018";"Аб беларуска-румынскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/e4a97e18d27f3282.html";"";"";""
"3131";"14 чэрвеня 2018";"2018";"Аб уручэнні Паслом Беларусі Д.Мірончыкам даверчых грамат Каралю Швецыі Карлу XVI Густаву";"https://www.mfa.gov.by/be/press/news_mfa/bb9a20f691df6d21.html";"";"";""
"3132";"14 чэрвеня 2018";"2018";"Аб сустрэчы Пасла Беларусі І.Ляшчэні з Дзяржсакратаром Міністэрства эканомікі Славакіі";"https://www.mfa.gov.by/be/press/news_mfa/ac969b5f280b59a0.html";"";"";""
"3133";"13 чэрвеня 2018";"2018";"Аб рабочым візіце намесніка Міністра замежных спраў Беларусі А.Краўчанкі ў Швецыю";"https://www.mfa.gov.by/be/press/news_mfa/f9daaa904a3d027b.html";"";"";""
"3134";"13 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі Я.Шэстакова з дэлегацыяй МЗС Польшчы";"https://www.mfa.gov.by/be/press/news_mfa/a32f5649e0cadfe6.html";"";"";""
"3135";"13 чэрвеня 2018";"2018";"Аб сустрэчы Пасла Беларусi І.Назарука з Міністрам транспарту, сувязі і інфармацыйных тэхналогій Рэспублікі Арменія";"https://www.mfa.gov.by/be/press/news_mfa/ee7176a9bcc5e6da.html";"";"";""
"3136";"12 чэрвеня 2018";"2018";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Польшчы";"https://www.mfa.gov.by/be/press/news_mfa/aa8fc0648867dec2.html";"";"";""
"3137";"12 чэрвеня 2018";"2018";"Аб удзеле дэлегацыя Беларусі ў штогадовай сесіі выканаўчай рады ЮНІСЕФ";"https://www.mfa.gov.by/be/press/news_mfa/d3032749fd316fc1.html";"";"";""
"3138";"11 чэрвеня 2018";"2018";"Аб удзеле намесніка Міністра замежных спраў Беларусі Я.Шэстакова ў сустрэчы міністраў замежных спраў краін-удзельніц ЦЕІ";"https://www.mfa.gov.by/be/press/news_mfa/c52654d5b23307ca.html";"";"";""
"3139";"11 чэрвеня 2018";"2018";"Аб удзеле намесніка Міністра замежных спраў Беларусі А.Дапкюнаса ў пасяджэнні СМЗС АДКБ";"https://www.mfa.gov.by/be/press/news_mfa/a7f28c6b222b4e96.html";"";"";""
"3140";"11 чэрвеня 2018";"2018";"Аб сустрэчы ў МЗС Беларусі ў рамках мерапрыемстваў форуму “Маладзёжнае лідэрства: сучасны погляд”";"https://www.mfa.gov.by/be/press/news_mfa/ead097e516a01338.html";"";"";""
"3141";"07 чэрвеня 2018";"2018";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Краўчанкі з дэлегацыяй Сената Парламента Чэхіі";"https://www.mfa.gov.by/be/press/news_mfa/e850d4fc503cb624.html";"";"";""
